Timestamp,Equipment_ID,Pressure,Temperature,Vibration,Airflow_Rate,Chemical_Concentration,Maintenance_Last_Date,Maintenance_Frequency,Operational_Hours,Environmental_Temperature,Environmental_Humidity,Worker_Presence,Safety_Protocol_Compliance,Incident_History,Incident_Risk
2025-06-09 23:45:00,SD_002,5.55,72.29,0.41,2.15,10.82,2025-03-11,7,21.49,20.61,63.73,10,True,1,False
2025-06-10 00:00:00,AHU_001,4.85,84.53,0.33,2.76,12.91,2025-05-01,6,57.87,23.28,71.32,8,True,0,False
2025-06-10 00:15:00,SD_002,4.5,77.99,0.68,2.84,8.89,2025-04-15,5,137.28,26.17,83.67,10,True,1,False
2025-06-10 00:30:00,SD_001,4.97,84.95,0.55,1.7,11.92,2025-05-07,7,41.17,22.68,30.17,9,False,0,False
2025-06-10 00:45:00,SD_002,5.1,86.44,0.45,2.63,11.7,2025-06-01,4,194.03,29.29,65.01,9,False,1,False
2025-06-10 01:00:00,AHU_001,4.4,83.2,0.5,2.43,10.59,2025-03-09,8,1.02,28.48,67.3,7,True,4,True
2025-06-10 01:15:00,SD_002,4.33,75.94,0.32,2.52,10.34,2025-03-22,0,113.8,28.63,42.78,8,True,1,False
2025-06-10 01:30:00,AHU_001,5.22,73.75,0.62,2.54,11.12,2025-05-06,3,111.76,22.94,63.57,1,True,0,False
2025-06-10 01:45:00,AHU_002,4.8,72.83,0.31,2.27,10.83,2025-04-12,1,54.86,26.42,74.62,3,True,0,False
2025-06-10 02:00:00,SD_001,4.92,85.51,0.55,2.7,13.78,2025-05-04,5,119.1,26.9,79.9,2,True,0,False
2025-06-10 02:15:00,AHU_001,4.82,79.33,0.32,2.29,11.93,2025-04-02,8,112.22,25.11,69.52,10,True,1,False
2025-06-10 02:30:00,AHU_002,5.76,77.0,0.46,2.72,11.41,2025-05-20,7,137.57,25.85,88.51,10,True,0,False
2025-06-10 02:45:00,SD_001,5.63,79.34,0.62,2.79,12.11,2025-03-21,8,174.64,25.41,79.99,2,True,1,False
2025-06-10 03:00:00,AHU_002,4.38,85.4,0.34,2.24,11.42,2025-04-04,5,20.1,25.85,53.67,10,True,2,False
2025-06-10 03:15:00,AHU_001,4.73,83.89,0.49,2.25,5.84,2025-03-19,10,167.06,31.47,82.23,7,True,2,False
2025-06-10 03:30:00,SD_001,5.43,82.19,0.56,2.53,9.77,2025-03-05,8,4.09,22.98,42.74,9,True,3,False
2025-06-10 03:45:00,AHU_002,5.3,83.19,0.55,2.95,8.76,2025-04-09,5,12.33,22.84,72.32,2,True,1,False
2025-06-10 04:00:00,AHU_001,4.98,80.9,0.51,2.32,10.66,2025-04-04,4,181.51,34.1,40.06,6,True,2,False
2025-06-10 04:15:00,AHU_002,4.43,81.51,0.55,2.38,8.89,2025-04-10,2,141.13,32.97,88.31,0,True,4,True
2025-06-10 04:30:00,SD_001,4.66,81.11,0.44,2.6,11.18,2025-04-18,2,128.54,30.57,68.45,9,True,0,False
2025-06-10 04:45:00,SD_001,4.74,80.0,0.69,2.7,9.16,2025-03-05,8,103.57,23.76,74.71,2,True,2,False
2025-06-10 05:00:00,SD_001,5.14,83.77,0.34,2.66,13.4,2025-04-04,8,156.01,24.08,67.03,3,True,0,False
2025-06-10 05:15:00,AHU_001,5.85,81.81,0.62,2.51,13.3,2025-03-14,2,145.78,24.61,56.31,2,True,2,False
2025-06-10 05:30:00,AHU_002,4.66,75.6,0.52,2.41,7.11,2025-04-15,2,68.79,27.19,50.93,2,False,2,False
2025-06-10 05:45:00,AHU_002,4.49,82.64,0.56,2.6,10.65,2025-03-18,4,99.06,28.36,46.83,1,True,2,False
2025-06-10 06:00:00,AHU_001,4.95,81.24,0.58,1.54,9.08,2025-05-07,0,96.47,23.11,77.44,1,True,1,False
2025-06-10 06:15:00,SD_001,5.52,83.06,0.56,3.06,10.5,2025-03-24,0,86.76,25.94,43.86,7,True,1,False
2025-06-10 06:30:00,SD_002,4.28,79.48,0.42,2.44,11.17,2025-05-08,1,136.36,25.95,81.31,0,False,0,False
2025-06-10 06:45:00,SD_001,5.73,84.06,0.47,2.55,7.44,2025-05-06,9,162.22,26.04,75.37,6,True,0,False
2025-06-10 07:00:00,SD_002,4.91,79.69,0.35,3.13,8.05,2025-04-17,5,191.06,27.08,54.47,8,True,1,False
2025-06-10 07:15:00,SD_001,4.63,83.62,0.47,2.28,8.3,2025-04-07,1,82.6,27.48,68.5,0,True,2,False
2025-06-10 07:30:00,AHU_001,4.2,77.72,0.53,3.2,8.9,2025-05-11,1,139.7,33.48,78.55,10,True,1,False
2025-06-10 07:45:00,SD_002,5.35,78.06,0.56,2.72,8.96,2025-04-08,5,112.61,24.59,31.0,5,True,1,False
2025-06-10 08:00:00,AHU_001,4.91,83.01,0.54,2.63,11.59,2025-03-30,8,36.19,27.9,46.25,6,True,1,False
2025-06-10 08:15:00,SD_002,5.09,78.34,0.32,2.69,10.44,2025-05-22,3,61.1,25.04,88.23,1,True,0,False
2025-06-10 08:30:00,AHU_002,4.55,91.03,0.44,2.25,8.26,2025-04-02,2,169.83,33.36,54.37,2,True,1,False
2025-06-10 08:45:00,SD_002,4.84,82.83,0.43,2.01,9.36,2025-03-24,1,161.56,26.21,71.81,9,True,1,False
2025-06-10 09:00:00,SD_002,4.76,80.12,0.37,2.15,5.26,2025-03-10,1,170.3,24.39,40.94,4,False,0,False
2025-06-10 09:15:00,SD_002,4.95,84.1,0.42,2.83,14.04,2025-05-29,1,8.51,24.41,52.19,8,True,3,False
2025-06-10 09:30:00,AHU_002,4.67,77.6,0.5,2.22,10.04,2025-05-12,6,198.0,26.3,78.18,0,True,3,False
2025-06-10 09:45:00,AHU_001,4.23,84.62,0.64,2.0,11.99,2025-04-24,5,111.44,29.89,58.04,9,False,2,False
2025-06-10 10:00:00,AHU_002,6.36,84.48,0.4,2.48,11.59,2025-04-26,6,101.21,25.46,83.95,9,True,1,False
2025-06-10 10:15:00,SD_002,4.32,86.27,0.39,2.67,9.93,2025-05-04,2,146.88,28.07,31.02,1,True,0,False
2025-06-10 10:30:00,SD_001,5.09,77.8,0.44,2.51,5.24,2025-04-02,1,26.34,28.51,62.88,3,True,1,False
2025-06-10 10:45:00,AHU_002,4.11,73.89,0.53,2.68,8.88,2025-05-25,4,45.71,28.35,78.25,9,True,1,False
2025-06-10 11:00:00,SD_001,4.0,76.95,0.62,2.85,10.71,2025-04-21,10,188.41,23.19,54.4,8,True,0,False
2025-06-10 11:15:00,AHU_002,5.05,78.59,0.49,2.67,10.12,2025-03-23,9,41.36,28.28,46.5,2,True,1,False
2025-06-10 11:30:00,AHU_002,5.09,88.34,0.36,2.45,12.08,2025-03-21,6,67.32,26.75,44.97,1,True,1,False
2025-06-10 11:45:00,SD_002,5.63,90.98,0.38,2.34,10.0,2025-04-21,1,49.24,31.12,52.1,5,True,0,False
2025-06-10 12:00:00,AHU_001,5.2,81.72,0.52,2.73,13.68,2025-05-29,5,96.68,27.65,74.5,7,True,2,False
2025-06-10 12:15:00,AHU_001,4.93,80.05,0.6,2.58,7.88,2025-04-19,8,160.79,27.17,40.71,8,True,3,False
2025-06-10 12:30:00,SD_002,4.53,78.25,0.68,2.24,11.04,2025-03-17,7,167.51,29.77,65.26,0,True,2,False
2025-06-10 12:45:00,AHU_002,5.75,84.12,0.38,2.89,7.94,2025-03-18,10,65.0,25.71,31.32,8,True,1,False
2025-06-10 13:00:00,AHU_001,5.46,90.94,0.51,2.58,11.83,2025-03-26,4,14.84,34.67,36.04,4,True,2,False
2025-06-10 13:15:00,AHU_001,4.38,88.93,0.4,2.7,8.49,2025-05-05,4,22.51,24.6,42.77,10,True,0,False
2025-06-10 13:30:00,AHU_001,5.02,85.69,0.41,2.38,6.49,2025-05-06,3,163.32,26.19,62.18,7,False,1,False
2025-06-10 13:45:00,SD_002,5.07,85.62,0.4,2.84,7.03,2025-03-11,4,85.75,23.75,76.08,7,True,3,False
2025-06-10 14:00:00,SD_001,4.83,84.16,0.47,2.02,9.06,2025-03-11,4,164.25,21.79,37.96,6,True,0,False
2025-06-10 14:15:00,SD_001,5.39,79.76,0.41,3.0,13.12,2025-03-14,9,2.83,25.9,64.66,3,True,0,False
2025-06-10 14:30:00,SD_001,5.42,76.32,0.75,1.92,11.48,2025-04-13,6,6.99,26.24,73.15,2,True,1,False
2025-06-10 14:45:00,SD_001,4.9,79.9,0.45,2.09,10.89,2025-03-22,1,63.1,24.93,80.85,1,True,0,False
2025-06-10 15:00:00,SD_001,4.86,82.11,0.6,2.58,9.87,2025-03-29,4,40.83,22.29,44.4,6,True,1,False
2025-06-10 15:15:00,AHU_001,5.75,72.73,0.43,2.34,7.75,2025-03-03,1,129.04,31.08,38.28,4,True,1,False
2025-06-10 15:30:00,AHU_001,5.47,79.24,0.72,2.4,8.13,2025-05-11,4,117.06,24.89,67.05,6,True,1,False
2025-06-10 15:45:00,AHU_002,5.04,75.87,0.53,2.34,8.9,2025-03-25,7,178.86,25.14,52.0,3,True,1,False
2025-06-10 16:00:00,AHU_001,4.19,85.07,0.58,2.27,8.72,2025-03-08,4,157.69,28.27,67.28,10,True,0,False
2025-06-10 16:15:00,SD_002,5.17,77.25,0.44,2.6,8.69,2025-04-14,2,20.16,26.75,44.75,5,True,1,False
2025-06-10 16:30:00,AHU_002,5.35,81.64,0.6,2.49,8.1,2025-04-27,10,177.42,24.55,44.03,3,True,0,False
2025-06-10 16:45:00,AHU_001,3.62,76.5,0.53,2.77,10.01,2025-05-16,4,24.0,27.81,75.79,1,True,1,False
2025-06-10 17:00:00,AHU_002,5.13,87.99,0.46,2.52,8.5,2025-04-09,9,39.35,27.82,46.91,10,True,1,False
2025-06-10 17:15:00,AHU_002,4.79,71.5,0.39,2.37,12.26,2025-04-27,0,101.06,23.88,87.19,0,True,1,False
2025-06-10 17:30:00,SD_001,4.89,82.38,0.48,2.73,12.24,2025-03-11,9,22.32,29.03,74.24,9,True,1,False
2025-06-10 17:45:00,AHU_002,4.55,73.61,0.47,1.95,11.2,2025-05-01,1,45.36,25.46,86.79,1,True,0,False
2025-06-10 18:00:00,AHU_001,4.93,77.45,0.59,1.73,10.97,2025-03-26,0,89.54,31.28,68.55,5,True,1,False
2025-06-10 18:15:00,SD_001,5.7,81.03,0.48,2.02,6.9,2025-03-31,0,49.68,30.68,76.96,8,True,0,False
2025-06-10 18:30:00,AHU_001,4.78,81.28,0.31,2.4,14.58,2025-03-04,0,189.32,29.1,53.19,8,True,2,False
2025-06-10 18:45:00,SD_001,5.48,81.15,0.56,2.62,9.44,2025-04-23,5,32.4,28.22,89.53,8,True,1,False
2025-06-10 19:00:00,AHU_001,4.6,80.76,0.63,1.7,11.59,2025-05-15,6,114.64,25.07,46.1,9,True,0,False
2025-06-10 19:15:00,SD_001,5.38,76.79,0.33,2.5,11.67,2025-04-30,4,99.57,22.6,35.1,4,True,2,False
2025-06-10 19:30:00,SD_001,5.0,79.18,0.68,2.39,7.92,2025-04-22,3,90.5,22.36,82.36,7,True,0,False
2025-06-10 19:45:00,SD_002,5.18,80.16,0.64,2.54,8.74,2025-05-07,3,46.76,23.29,63.34,7,False,1,False
2025-06-10 20:00:00,AHU_001,5.0,80.98,0.44,1.93,10.8,2025-05-02,6,38.15,30.36,54.6,1,True,0,False
2025-06-10 20:15:00,AHU_002,5.32,79.67,0.39,3.28,6.91,2025-04-12,3,60.75,28.91,49.05,6,True,1,False
2025-06-10 20:30:00,SD_001,3.72,83.65,0.61,2.51,9.82,2025-06-01,10,118.51,27.0,87.47,1,True,0,False
2025-06-10 20:45:00,AHU_001,4.29,80.47,0.36,2.13,5.21,2025-05-18,4,116.18,27.1,85.09,7,True,0,False
2025-06-10 21:00:00,SD_001,5.21,81.01,0.43,2.54,10.02,2025-04-13,10,154.51,27.38,82.02,2,True,1,False
2025-06-10 21:15:00,SD_002,3.98,78.09,0.37,2.95,12.75,2025-03-27,5,60.69,26.58,68.4,7,True,1,False
2025-06-10 21:30:00,SD_002,4.73,74.74,0.5,2.11,10.0,2025-05-03,4,141.92,29.53,43.94,3,True,1,False
2025-06-10 21:45:00,SD_002,4.97,80.77,0.65,2.05,7.07,2025-05-07,6,176.43,29.29,81.74,4,True,0,False
2025-06-10 22:00:00,SD_002,4.59,86.04,0.54,2.46,8.89,2025-04-23,10,171.58,28.46,84.49,5,True,2,False
2025-06-10 22:15:00,AHU_002,4.65,82.22,0.6,2.49,11.23,2025-05-31,5,93.15,25.05,49.64,0,True,0,False
2025-06-10 22:30:00,AHU_002,5.14,75.91,0.46,2.71,10.33,2025-05-21,5,132.27,25.28,68.07,5,True,1,False
2025-06-10 22:45:00,SD_001,5.5,84.07,0.51,2.94,10.9,2025-03-29,5,166.32,27.35,30.04,9,False,1,False
2025-06-10 23:00:00,AHU_001,4.52,78.32,0.38,2.73,9.66,2025-05-12,10,31.04,24.11,77.12,0,True,0,False
2025-06-10 23:15:00,SD_002,4.71,83.57,0.49,2.08,8.47,2025-04-29,10,191.47,24.85,73.0,0,True,0,False
2025-06-10 23:30:00,SD_002,4.63,78.16,0.43,2.18,10.25,2025-03-31,2,120.44,24.25,41.97,5,True,1,False
2025-06-10 23:45:00,AHU_002,3.79,81.77,0.48,2.26,10.14,2025-05-29,5,56.49,25.08,44.67,8,True,0,False
2025-06-11 00:00:00,AHU_002,5.07,77.41,0.48,2.73,12.05,2025-05-13,8,104.82,22.98,58.7,9,True,0,False
2025-06-11 00:15:00,SD_002,5.47,77.53,0.47,2.68,9.06,2025-05-28,1,147.33,25.55,69.53,4,True,2,False
2025-06-11 00:30:00,AHU_001,5.51,72.17,0.71,2.88,10.1,2025-06-01,2,164.24,26.38,73.97,9,True,0,False
2025-06-11 00:45:00,SD_001,4.56,82.56,0.68,2.67,9.71,2025-05-30,2,61.63,26.87,31.28,8,True,1,False
2025-06-11 01:00:00,SD_001,4.37,81.85,0.64,2.31,14.55,2025-05-04,2,68.45,24.52,32.33,3,True,1,False
2025-06-11 01:15:00,SD_001,5.01,82.13,0.68,2.44,8.49,2025-03-25,5,163.57,30.82,64.92,6,True,1,False
2025-06-11 01:30:00,SD_001,5.41,81.38,0.64,2.06,9.23,2025-04-11,10,167.88,29.2,43.13,1,True,0,False
2025-06-11 01:45:00,AHU_001,5.08,76.19,0.5,2.69,8.09,2025-03-23,1,137.47,25.7,56.16,5,True,1,False
2025-06-11 02:00:00,AHU_001,5.14,84.83,0.49,2.31,12.61,2025-04-26,8,136.69,28.77,31.18,6,True,2,False
2025-06-11 02:15:00,AHU_001,5.57,84.96,0.52,2.87,12.76,2025-03-23,4,50.27,28.21,59.42,9,True,1,False
2025-06-11 02:30:00,AHU_002,4.63,76.06,0.48,2.68,9.57,2025-05-23,2,191.22,28.15,30.67,7,True,0,False
2025-06-11 02:45:00,SD_002,4.89,82.66,0.4,3.08,12.37,2025-05-05,7,170.04,28.86,89.35,6,True,1,False
2025-06-11 03:00:00,AHU_001,5.82,84.37,0.53,2.63,10.66,2025-04-20,6,174.35,26.71,39.16,6,True,1,False
2025-06-11 03:15:00,SD_001,4.9,77.65,0.34,2.62,11.4,2025-05-03,4,39.11,26.51,78.44,1,True,2,False
2025-06-11 03:30:00,AHU_001,4.37,78.52,0.51,2.45,8.01,2025-03-24,5,196.76,21.69,51.58,4,True,2,False
2025-06-11 03:45:00,SD_002,4.67,82.67,0.4,2.38,10.32,2025-04-13,0,89.11,29.3,45.3,10,True,1,False
2025-06-11 04:00:00,AHU_002,4.53,72.45,0.49,2.42,13.74,2025-05-07,5,136.37,28.62,38.06,7,True,3,False
2025-06-11 04:15:00,SD_001,5.18,74.56,0.52,2.8,12.95,2025-06-01,10,179.74,30.4,82.27,1,True,2,False
2025-06-11 04:30:00,AHU_002,4.55,75.05,0.46,2.1,11.61,2025-03-28,9,20.17,23.15,49.33,2,True,1,False
2025-06-11 04:45:00,AHU_001,5.14,71.02,0.34,2.52,11.9,2025-03-08,7,63.66,30.98,74.38,6,True,1,False
2025-06-11 05:00:00,SD_001,4.63,85.42,0.38,2.0,14.87,2025-05-22,9,73.64,31.49,36.76,1,True,2,False
2025-06-11 05:15:00,SD_001,3.94,70.06,0.55,2.61,11.57,2025-03-18,5,154.8,28.92,88.89,7,True,0,False
2025-06-11 05:30:00,AHU_001,5.15,81.72,0.44,2.36,8.68,2025-05-01,3,59.11,28.08,64.69,5,True,1,False
2025-06-11 05:45:00,AHU_001,5.07,84.06,0.56,2.65,12.43,2025-04-02,0,78.15,27.12,77.62,8,True,2,False
2025-06-11 06:00:00,SD_002,5.26,78.53,0.5,2.28,9.85,2025-04-19,8,75.91,24.65,30.41,0,True,2,False
2025-06-11 06:15:00,AHU_001,4.66,76.66,0.48,2.42,10.98,2025-05-01,4,182.4,27.49,70.43,10,True,0,False
2025-06-11 06:30:00,AHU_001,4.61,81.16,0.53,2.69,10.24,2025-03-22,0,0.68,28.2,84.06,2,True,0,False
2025-06-11 06:45:00,AHU_001,5.2,80.01,0.43,2.54,8.58,2025-04-01,2,28.08,29.8,61.39,8,True,0,False
2025-06-11 07:00:00,SD_001,5.76,85.02,0.54,2.96,10.62,2025-05-23,9,185.67,31.57,80.38,4,True,2,False
2025-06-11 07:15:00,SD_002,5.01,66.86,0.46,2.36,11.93,2025-03-15,7,121.94,27.28,61.11,10,False,0,False
2025-06-11 07:30:00,SD_001,5.21,75.41,0.75,2.33,11.48,2025-04-27,8,18.14,27.88,88.41,4,True,1,False
2025-06-11 07:45:00,AHU_001,4.84,82.81,0.39,2.87,10.96,2025-05-30,5,94.83,27.37,38.18,8,True,2,False
2025-06-11 08:00:00,SD_002,4.23,80.25,0.46,2.39,9.6,2025-05-15,1,187.38,32.45,85.64,5,True,1,False
2025-06-11 08:15:00,AHU_001,5.48,83.76,0.47,2.38,6.68,2025-03-15,10,151.18,26.07,65.24,0,True,2,False
2025-06-11 08:30:00,SD_001,5.45,81.31,0.36,2.61,9.91,2025-04-16,5,51.19,21.74,83.48,0,True,0,False
2025-06-11 08:45:00,SD_001,5.36,79.33,0.57,2.45,11.11,2025-05-07,4,86.91,26.03,37.53,6,True,1,False
2025-06-11 09:00:00,AHU_001,4.91,78.49,0.46,2.41,5.68,2025-05-26,6,98.14,29.59,84.83,10,True,0,False
2025-06-11 09:15:00,SD_002,5.3,91.63,0.26,2.29,9.87,2025-03-29,8,152.95,21.92,59.54,0,True,2,False
2025-06-11 09:30:00,SD_001,5.45,87.67,0.57,2.91,9.81,2025-05-07,9,155.65,27.07,57.45,0,False,1,False
2025-06-11 09:45:00,AHU_001,5.81,82.48,0.44,2.45,8.17,2025-03-22,9,58.75,22.99,64.18,7,True,2,False
2025-06-11 10:00:00,AHU_002,5.49,80.39,0.49,2.33,11.52,2025-03-26,10,145.22,28.07,82.56,3,True,1,False
2025-06-11 10:15:00,AHU_001,5.03,82.69,0.57,2.41,11.89,2025-05-24,5,194.75,32.69,80.07,5,True,0,False
2025-06-11 10:30:00,AHU_001,4.35,84.13,0.46,2.61,13.63,2025-05-01,4,14.51,22.73,37.45,0,True,1,False
2025-06-11 10:45:00,SD_002,5.08,82.09,0.46,2.94,9.94,2025-05-23,2,163.06,27.93,30.71,8,True,1,False
2025-06-11 11:00:00,AHU_001,5.13,76.24,0.75,2.45,12.58,2025-04-20,2,118.69,30.14,60.77,6,True,0,False
2025-06-11 11:15:00,AHU_002,5.35,88.92,0.28,2.24,8.36,2025-03-07,4,76.13,32.08,89.41,7,True,4,True
2025-06-11 11:30:00,AHU_001,5.68,81.23,0.37,3.08,9.26,2025-04-02,3,157.94,32.68,60.45,1,True,1,False
2025-06-11 11:45:00,AHU_002,4.95,90.07,0.39,2.54,11.36,2025-05-30,1,65.18,27.97,38.69,1,True,1,False
2025-06-11 12:00:00,SD_001,6.05,80.94,0.68,2.47,8.69,2025-05-01,10,67.02,30.18,56.07,7,True,1,False
2025-06-11 12:15:00,AHU_001,4.12,78.77,0.44,2.52,9.68,2025-05-22,1,100.09,30.32,52.11,8,True,0,False
2025-06-11 12:30:00,SD_002,5.21,86.92,0.52,2.13,11.68,2025-05-16,2,91.54,27.79,87.3,9,True,0,False
2025-06-11 12:45:00,AHU_001,4.6,81.51,0.45,2.49,9.99,2025-04-18,7,26.6,23.81,87.0,2,True,0,False
2025-06-11 13:00:00,AHU_002,4.05,80.67,0.56,2.73,8.16,2025-05-21,4,5.05,29.56,34.32,9,True,0,False
2025-06-11 13:15:00,AHU_002,4.9,74.0,0.5,2.87,8.82,2025-04-03,4,126.53,31.69,44.01,7,True,2,False
2025-06-11 13:30:00,SD_002,4.27,83.3,0.53,2.39,9.45,2025-03-29,4,66.99,23.0,57.48,7,True,0,False
2025-06-11 13:45:00,AHU_002,4.92,77.53,0.63,2.56,11.18,2025-05-26,1,104.67,28.55,64.15,10,True,1,False
2025-06-11 14:00:00,AHU_001,5.02,77.76,0.54,2.87,9.35,2025-04-02,10,41.1,26.0,41.34,4,True,3,False
2025-06-11 14:15:00,AHU_002,5.56,77.55,0.43,2.51,5.1,2025-03-15,5,113.55,28.02,65.11,7,True,1,False
2025-06-11 14:30:00,AHU_001,4.25,82.2,0.53,2.72,11.57,2025-03-30,0,66.21,25.65,42.22,3,True,2,False
2025-06-11 14:45:00,AHU_001,5.45,72.32,0.74,2.63,11.29,2025-05-16,3,122.15,28.33,55.26,4,True,4,True
2025-06-11 15:00:00,AHU_002,5.05,78.95,0.56,2.3,7.87,2025-04-28,7,135.37,29.61,61.41,9,True,2,False
2025-06-11 15:15:00,SD_002,5.51,84.9,0.52,2.23,7.73,2025-04-23,8,0.61,25.4,88.51,3,True,0,False
2025-06-11 15:30:00,SD_001,4.78,73.77,0.36,2.82,12.7,2025-04-21,5,86.24,26.06,34.12,5,True,0,False
2025-06-11 15:45:00,SD_002,4.33,80.86,0.57,1.7,9.52,2025-04-03,10,145.19,25.93,85.57,4,False,3,False
2025-06-11 16:00:00,SD_001,4.39,76.84,0.59,2.3,11.51,2025-04-29,9,147.96,30.97,38.18,10,True,1,False
2025-06-11 16:15:00,SD_002,4.35,77.98,0.53,2.08,8.61,2025-04-22,5,76.16,31.6,35.82,5,True,0,False
2025-06-11 16:30:00,AHU_001,5.24,88.28,0.51,2.82,11.31,2025-04-22,10,164.19,22.19,47.66,9,False,1,False
2025-06-11 16:45:00,AHU_001,5.74,71.75,0.78,2.91,8.15,2025-04-10,3,130.06,27.76,63.81,6,False,1,False
2025-06-11 17:00:00,AHU_002,4.72,83.83,0.59,2.28,10.84,2025-03-12,6,197.84,26.83,54.96,2,True,1,False
2025-06-11 17:15:00,SD_001,5.31,77.61,0.62,3.33,10.71,2025-03-07,10,102.5,25.39,61.34,7,True,0,False
2025-06-11 17:30:00,SD_001,4.24,77.36,0.51,2.91,5.87,2025-04-24,4,75.1,29.15,76.73,1,True,2,False
2025-06-11 17:45:00,AHU_002,5.09,74.44,0.49,2.56,10.25,2025-05-19,0,183.86,27.03,79.85,4,True,0,False
2025-06-11 18:00:00,SD_002,5.33,83.77,0.56,2.95,8.56,2025-03-04,8,80.69,31.61,87.74,8,False,0,False
2025-06-11 18:15:00,AHU_002,4.28,79.04,0.49,2.31,12.19,2025-05-08,7,128.07,28.13,85.57,9,True,1,False
2025-06-11 18:30:00,SD_002,4.9,78.41,0.49,2.42,10.47,2025-05-18,9,165.16,24.55,41.48,10,True,2,False
2025-06-11 18:45:00,AHU_002,5.36,80.55,0.55,2.64,9.51,2025-04-04,0,92.12,26.66,72.97,9,True,2,False
2025-06-11 19:00:00,SD_001,3.53,79.15,0.45,2.29,13.04,2025-05-26,0,88.36,25.07,74.98,6,True,0,False
2025-06-11 19:15:00,SD_001,5.67,70.0,0.52,2.11,6.19,2025-04-25,8,57.71,31.74,58.72,10,True,1,False
2025-06-11 19:30:00,SD_002,5.18,77.55,0.51,2.22,13.85,2025-05-07,1,192.43,28.06,83.12,3,True,2,False
2025-06-11 19:45:00,SD_001,5.36,84.48,0.6,2.44,13.75,2025-05-25,3,188.8,29.91,75.5,1,True,0,False
2025-06-11 20:00:00,SD_001,4.79,72.47,0.44,2.64,9.22,2025-05-17,10,93.17,23.13,54.12,8,True,0,False
2025-06-11 20:15:00,SD_001,4.14,74.55,0.3,2.4,11.78,2025-03-14,0,65.44,26.56,55.32,1,True,0,False
2025-06-11 20:30:00,SD_001,5.27,77.87,0.47,2.01,10.97,2025-04-01,9,25.56,25.42,52.44,8,False,1,False
2025-06-11 20:45:00,AHU_001,4.96,76.37,0.54,2.64,5.03,2025-05-14,2,95.55,23.85,60.38,8,True,1,False
2025-06-11 21:00:00,AHU_002,5.02,79.86,0.6,2.88,9.78,2025-04-15,5,178.8,26.82,73.91,1,True,1,False
2025-06-11 21:15:00,AHU_002,5.54,74.53,0.43,2.3,7.47,2025-05-15,2,173.84,26.58,49.07,1,True,1,False
2025-06-11 21:30:00,AHU_001,5.38,78.06,0.55,3.0,7.29,2025-05-25,3,23.24,24.45,43.69,1,True,3,False
2025-06-11 21:45:00,SD_001,5.96,79.76,0.61,2.76,9.43,2025-04-19,10,97.18,27.47,32.04,9,True,0,False
2025-06-11 22:00:00,AHU_002,5.08,83.24,0.58,2.18,9.5,2025-05-28,8,163.12,29.15,77.82,6,True,2,False
2025-06-11 22:15:00,AHU_002,4.65,86.22,0.42,2.31,12.43,2025-03-23,2,167.0,30.15,51.73,1,True,1,False
2025-06-11 22:30:00,AHU_002,4.91,78.69,0.43,2.41,8.5,2025-03-21,4,186.86,25.36,75.23,4,True,1,False
2025-06-11 22:45:00,SD_002,5.21,89.44,0.54,2.44,9.21,2025-04-14,7,40.63,27.4,36.7,0,False,3,False
2025-06-11 23:00:00,AHU_001,5.51,79.08,0.66,1.77,12.73,2025-05-01,4,82.97,23.89,61.93,7,False,0,False
2025-06-11 23:15:00,SD_002,4.27,84.14,0.5,2.27,9.63,2025-05-31,6,190.88,22.83,53.91,8,True,1,False
2025-06-11 23:30:00,SD_002,5.0,89.66,0.48,2.33,8.97,2025-03-20,9,54.19,26.26,58.47,6,True,0,False
2025-06-11 23:45:00,AHU_001,5.8,80.7,0.36,3.07,11.71,2025-05-15,5,66.97,25.05,85.52,3,True,3,False
2025-06-12 00:00:00,AHU_002,4.88,73.13,0.46,2.57,11.06,2025-05-29,7,45.13,21.47,33.9,2,False,2,False
2025-06-12 00:15:00,SD_002,5.47,80.45,0.43,2.26,10.2,2025-04-20,5,107.74,29.06,55.2,0,True,0,False
2025-06-12 00:30:00,AHU_002,5.25,76.94,0.5,2.37,11.85,2025-04-16,6,105.95,26.47,79.72,9,True,1,False
2025-06-12 00:45:00,SD_002,5.48,78.63,0.35,2.63,7.5,2025-04-16,7,163.43,28.06,67.09,5,True,0,False
2025-06-12 01:00:00,AHU_002,4.6,89.92,0.47,2.39,8.84,2025-04-08,4,82.56,28.61,88.97,10,True,1,False
2025-06-12 01:15:00,SD_001,4.6,73.89,0.4,2.32,14.0,2025-04-11,7,50.04,33.28,74.64,8,True,1,False
2025-06-12 01:30:00,SD_001,5.01,81.5,0.59,2.33,3.93,2025-04-06,1,166.15,28.0,35.71,3,True,1,False
2025-06-12 01:45:00,SD_001,4.23,75.61,0.41,2.64,8.65,2025-05-05,5,129.9,26.73,52.68,1,True,0,False
2025-06-12 02:00:00,AHU_001,4.87,78.46,0.44,2.09,7.63,2025-03-05,5,31.25,26.0,49.74,4,True,0,False
2025-06-12 02:15:00,SD_001,5.13,83.72,0.53,2.17,10.14,2025-04-01,6,114.04,28.2,59.44,1,True,2,False
2025-06-12 02:30:00,SD_002,5.89,81.59,0.45,2.22,11.21,2025-05-11,6,91.97,23.05,67.29,5,True,0,False
2025-06-12 02:45:00,AHU_002,5.2,78.87,0.74,2.17,12.21,2025-05-09,3,169.16,22.78,45.11,0,True,0,False
